id,name,merchant_name,category_id,category_text,is_income
d9c887e5-0d2b-41f6-8f6c-e693fea9d702,Food,Subway,22,FOOD_AND_DRINK_FAST_FOOD,f
98d2e327-4bdf-4f39-b613-4ca22f2aa397,Mobile Bill,Verizon,64,RENT_AND_UTILITIES_TELEPHONE,f
608082e2-4c53-4768-bcea-312cd2eb5a88,Groceries,Trader Joe’s,52,FOOD_AND_DRINK_GROCERIES,f
9ab9886e-ebca-440c-ac83-9d73b2a5dda8,Netflix,Netflix,36,ENTERTAINMENT_TV_AND_MOVIES,f
178c1040-8071-4b99-a01b-1e2c03531dab,Coffee,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
11305dd2-1a66-4ba8-95f9-15d8c870ecaa,Coffee,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
ef02d022-5053-42ce-9fa8-c27b55f99e64,Groceries,Ralphs,52,FOOD_AND_DRINK_GROCERIES,f
0a64904c-bb4b-442a-8c8e-3a637cc5b306,Gas,Shell,57,TRANSPORTATION_GAS,f
a3f500db-b11e-4e02-a81a-b65b5497b797,Zelle Transfer Out,Venmo,31,TRANSFER_OUT_ACCOUNT_TRANSFER,f
628f21e0-41a3-4bb1-b3f0-f78bd8f568c9,Health Insurance,Anthem,55,GENERAL_SERVICES_INSURANCE,f
436c486f-4d7f-4f71-bf0b-ed84ef5b3f55,Grocery (Credit Card),Trader Joe’s,52,FOOD_AND_DRINK_GROCERIES,f
5def2b2d-1e81-45d9-aeda-8c2ff3ae0688,Amazon Prime,Amazon Prime,36,ENTERTAINMENT_TV_AND_MOVIES,f
d611eeb9-6bf1-4bd9-bb7d-e60bca8ead51,House Rent & Utilities,Apartment Rent,34,RENT_AND_UTILITIES_RENT,f
b57a9569-2cbd-4789-9153-1cbddf2b7873,WiFi Bill,Comcast,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,f
ab2aa977-4d2c-4a30-b178-3af980330893,Grocery (Credit Card),Trader Joe’s,52,FOOD_AND_DRINK_GROCERIES,f
6ad01ca9-8577-479b-ba66-185dbd5ce77e,Hulu,Hulu,36,ENTERTAINMENT_TV_AND_MOVIES,f
38549f74-31ff-401e-abf8-819c83bc9a55,Food,Subway,22,FOOD_AND_DRINK_FAST_FOOD,f
0a46c765-1f31-4858-a7f7-11447620bc98,Shopping,Target,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
18cbf0c0-bd03-4a0f-9b56-9486eccbd1a2,Credit Card Payment,Credit Card AutoPay,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,f
1edbdde1-cdd6-4efa-91b5-73d6ce58764d,Gas,Arco,57,TRANSPORTATION_GAS,f
8ca5335f-e430-44ab-a2f8-66d0d25acc74,Shopping,Best Buy,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
aa8171cb-6893-4134-98e3-4097e51cc5da,Coffee,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
259e0b8b-0571-4c0b-a6aa-7f4e8fe49e2a,Food,Five Guys,22,FOOD_AND_DRINK_FAST_FOOD,f
b3cf791e-c8a5-48bf-8916-9efb3beabb40,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
6f3ca4b1-c98b-4c3c-8c34-89f6038e93fe,Food,Subway,22,FOOD_AND_DRINK_FAST_FOOD,f
1f6e4ea4-70ab-41ef-bdfe-fbea1560ff21,Groceries,Vons,52,FOOD_AND_DRINK_GROCERIES,f
6b6b7bd4-fbcd-43cb-934f-cbafdf5fe53c,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
1639fdf1-356e-46e7-a784-8d2ad718082c,Bar,Applebee’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
8c1159c3-6a1e-4254-a472-aa5da89f95d9,Bar,Applebee’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
aa8e3c1e-147d-477d-afb6-c27d4cf44c7f,Gas,Chevron,57,TRANSPORTATION_GAS,f
b127cb7d-fd82-4431-bfd4-2d20f62925e2,Shopping,Best Buy,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
ec9da965-105a-4b48-8ff2-635612a3d780,Coffee,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
eadeca6c-ba8e-4cfd-953c-cc67a349fac0,Shopping,Target,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
74ca4745-2fba-4bcf-8b8b-a15158d9da5d,Groceries,Vons,52,FOOD_AND_DRINK_GROCERIES,f
f8be3291-fad1-4f5e-9a44-5aeeab9814bc,Bar,BJ’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
b9d13ad9-c755-4e73-92e7-e729809a2568,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
97d0b333-2090-4f7c-bbe9-0e8d5db5fff2,Vehicle Maintenance,Jiffy Lube,53,HOME_IMPROVEMENT_REPAIR_AND_MAINTENANCE,f
e036b8dc-e7c9-4ba6-ac35-49e385e57601,Grocery (Credit Card),Trader Joe’s,52,FOOD_AND_DRINK_GROCERIES,f
f5b82abc-c585-43d0-a191-d252c971cecf,Flight Tickets,United Airlines,56,TRAVEL_FLIGHTS,f
508c99db-702f-46a4-a2c5-4e6f93e67390,Food,Subway,22,FOOD_AND_DRINK_FAST_FOOD,f
fe63f026-f778-45b2-870e-de3b8714253f,WiFi Bill,Spectrum,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,f
6f944d39-cbcd-4349-9717-b6b943a8b5d8,Hotels,Marriott,92,TRAVEL_LODGING,f
d0f6e091-ac40-4f3f-bb18-e71e23dc01b7,Grocery (Credit Card),Vons,52,FOOD_AND_DRINK_GROCERIES,f
e34a758d-d07b-4049-96a2-f68a34b03e30,Grocery (Credit Card),Ralphs,52,FOOD_AND_DRINK_GROCERIES,f
2c8e74a8-7d4f-4442-a047-df32c8af0c5a,Grocery (Credit Card),Ralphs,52,FOOD_AND_DRINK_GROCERIES,f
5f557787-1dd9-435c-9b2b-2b79ed78170d,Shopping,Best Buy,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
d2cc11ef-40e0-48a7-81ab-181cf4e6e655,Groceries,Ralphs,52,FOOD_AND_DRINK_GROCERIES,f
068f1c45-ef31-4801-8008-ad77b63d36db,Groceries,Safeway,52,FOOD_AND_DRINK_GROCERIES,f
5200da34-f1e8-4d23-847c-b7a92a21a7c3,Netflix,Netflix,36,ENTERTAINMENT_TV_AND_MOVIES,f
b4f86065-4c49-45c0-b791-e48ee6c7b3fa,Restaurant,Cheesecake Factory,20,FOOD_AND_DRINK_RESTAURANT,f
75262cbc-a169-43fb-9a74-d6dfed8333a6,Restaurant,Cheesecake Factory,20,FOOD_AND_DRINK_RESTAURANT,f
7454af68-7c67-45d5-bf41-190f82f13846,Gas,Chevron,57,TRANSPORTATION_GAS,f
dfb0003b-f4c4-411d-a097-88755df3b03c,Mobile Bill,Verizon,64,RENT_AND_UTILITIES_TELEPHONE,f
496ca706-b68e-4bb7-bc96-79d2ef700d1e,Hulu,Hulu,36,ENTERTAINMENT_TV_AND_MOVIES,f
0f7bfac2-d6f1-45e9-b30e-5086aa698c71,Donation (College),Red Cross,16,GOVERNMENT_AND_NON_PROFIT_DONATIONS,f
71924e17-e879-438d-a7fc-20f01c9ad1ac,Groceries,Safeway,52,FOOD_AND_DRINK_GROCERIES,f
01719e64-0616-4b96-863e-48b199fed4bd,Health Insurance,Anthem,55,GENERAL_SERVICES_INSURANCE,f
f97d5dbe-e482-43bb-9339-8f5654e4236e,Bar,Applebee’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
b90f2446-41c7-4ecc-a3e0-938506f1b4eb,Vehicle Insurance,Progressive,55,GENERAL_SERVICES_INSURANCE,f
52e0ad93-7c13-424b-85a3-300e0e9442c6,Shopping,Best Buy,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
7c5d7590-65f8-45c2-ba76-5123f8d0ed11,Bar,Applebee’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
afe2b937-08c7-4ff7-821d-64febce752b8,Travel & Vacation,TripAdvisor,65,TRAVEL_OTHER_TRAVEL,f
4f8fe73b-b6d5-4b18-9d07-2103f74629a6,Gas,76,57,TRANSPORTATION_GAS,f
d0c028df-2ee6-488a-9063-d060ccf154de,Donation (Non-Profit),CSUDH Foundation,16,GOVERNMENT_AND_NON_PROFIT_DONATIONS,f
3216a1e5-5b4a-4bce-acbc-bc724245e62d,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
9daddfa7-2eaa-4cf6-b15e-77f7da44f0fd,Home & Furnishings,IKEA,54,HOME_IMPROVEMENT_FURNITURE,f
9a6107eb-4ffe-40e8-80eb-97dc5ca6f50c,Cloth Shopping,Macy’s,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
9cb4e9db-dcfa-4103-9d16-cdc243625c03,Grocery (Credit Card),Safeway,52,FOOD_AND_DRINK_GROCERIES,f
83c02ea3-faa7-4b9a-af8f-56d2048dfcd1,Coffee,Dunkin Donuts,24,FOOD_AND_DRINK_COFFEE,f
0a0c8151-5175-4fbc-b8fb-9bd2224a8c4a,Shopping,Walmart,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
3d70c264-0152-40a5-9729-8052ec84c38f,House Rent & Utilities,Property Mgmt,34,RENT_AND_UTILITIES_RENT,f
6bcb605c-d242-49fb-9c4f-80596242174c,Zelle Transfer Out,Venmo,31,TRANSFER_OUT_ACCOUNT_TRANSFER,f
9afb14e8-2c3d-4056-a0ee-85a6c51f4751,Amazon Prime,Amazon Prime,36,ENTERTAINMENT_TV_AND_MOVIES,f
5eae9051-75d1-4042-8756-f649aa0afe7a,Coffee,Dunkin Donuts,24,FOOD_AND_DRINK_COFFEE,f
51157468-de59-4676-9e5e-a309cea5093e,Food,Subway,22,FOOD_AND_DRINK_FAST_FOOD,f
a02a150c-4c2b-4eee-af9d-44ea3124f975,Gas,Chevron,57,TRANSPORTATION_GAS,f
39f2b5b5-040a-4ac3-a268-ea0579b24290,Groceries,Ralphs,52,FOOD_AND_DRINK_GROCERIES,f
cb8e24b4-5704-4640-9a74-516924dc6432,Gas,Arco,57,TRANSPORTATION_GAS,f
bb75ed4c-555e-4c86-b728-86c0ac7251e6,Food,Subway,22,FOOD_AND_DRINK_FAST_FOOD,f
3d8f46d7-5203-435e-ab10-3bb9f6a49d5a,Credit Card Payment,Credit Card AutoPay,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,f
3deaee8d-4752-4c40-b6dc-a97cc6339a58,Coffee,Dunkin Donuts,24,FOOD_AND_DRINK_COFFEE,f
c545c748-b4a1-4d47-8812-bc364fff61eb,Bar,Buffalo Wild Wings,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
51faa7f3-4138-471e-a91c-a0472f338940,Food,Five Guys,22,FOOD_AND_DRINK_FAST_FOOD,f
dd712f9d-4ba4-469b-926f-ac24630133cd,Bar,Applebee’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
0dd3fb65-7a82-49d4-9b6f-825457fea7e4,Shopping,Best Buy,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
fb5b1266-43cd-4e9d-a6ac-85a570393a09,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
90e05db3-f1cd-4376-b239-1e0a2d4622ad,Coffee,Dunkin Donuts,24,FOOD_AND_DRINK_COFFEE,f
85d26c89-0146-44d9-9362-0aae55aa2c4b,House Rent & Utilities,Property Mgmt,34,RENT_AND_UTILITIES_RENT,f
6111e070-67ba-44b9-86f3-7a6ae2aff883,Gas,Chevron,57,TRANSPORTATION_GAS,f
e348cd44-c50e-4400-bcd8-48ea6d34fe96,Bar,Buffalo Wild Wings,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
7f84976f-5e2a-4bf6-8f59-3a9294b411c6,Grocery (Credit Card),Vons,52,FOOD_AND_DRINK_GROCERIES,f
0be95427-7e68-445a-b6b3-d4414f90a71d,Bar,Buffalo Wild Wings,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
3a049fd9-5162-4969-8e55-14a75707d57e,Grocery (Credit Card),Vons,52,FOOD_AND_DRINK_GROCERIES,f
1a03c63c-b549-4dce-b824-c8d37f6f85e9,Grocery (Credit Card),Vons,52,FOOD_AND_DRINK_GROCERIES,f
59ba78e8-a28b-44dc-93db-f9f48937eadd,Restaurant,Cheesecake Factory,20,FOOD_AND_DRINK_RESTAURANT,f
04b36d5b-b201-4364-84c2-4c4c23a3f0f6,Hulu,Hulu,36,ENTERTAINMENT_TV_AND_MOVIES,f
8073f7a3-8f59-46dd-907e-37d1efc878f7,Netflix,Netflix,36,ENTERTAINMENT_TV_AND_MOVIES,f
b16c9b28-d956-404c-9d02-5e09f845280d,Zelle Transfer Out,Venmo,31,TRANSFER_OUT_ACCOUNT_TRANSFER,f
e8e1f255-9aeb-4da3-bfb9-7694655b845b,Groceries,Safeway,52,FOOD_AND_DRINK_GROCERIES,f
b9f4e94c-2c9c-48c2-b704-2ab43b740f91,Coffee,Dunkin Donuts,24,FOOD_AND_DRINK_COFFEE,f
0422090e-c3fe-4119-bb80-f3d93a63fb29,Coffee,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
80e262b2-1d4e-4850-b08f-37c3b98d9fe4,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
953f47bb-c1b6-45c5-9b11-1697f8bfe0a0,Coffee,Dunkin Donuts,24,FOOD_AND_DRINK_COFFEE,f
ff7b6fe0-c3d5-4f19-ad13-c8ac71931f79,Food,Chipotle,22,FOOD_AND_DRINK_FAST_FOOD,f
e746845b-35d4-4b15-be50-5fc3ef6a61ba,WiFi Bill,Comcast,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,f
a2f78c01-7437-44c4-8790-8e9ef93fced9,Shopping,Target,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
cf8671cf-1aab-4ff8-a9dd-7e574127c491,Grocery (Credit Card),Trader Joe’s,52,FOOD_AND_DRINK_GROCERIES,f
e0082683-baef-438d-8276-524189c1be60,Amazon Prime,Amazon Prime,36,ENTERTAINMENT_TV_AND_MOVIES,f
5c952f95-575e-4690-88f0-88ebf13e4292,Vehicle Insurance,Progressive,55,GENERAL_SERVICES_INSURANCE,f
11466911-d49a-4702-84c2-15a97bdda184,Health Insurance,Anthem,55,GENERAL_SERVICES_INSURANCE,f
2ab15936-fc25-409a-aefb-adf969755e75,Mobile Bill,Verizon,64,RENT_AND_UTILITIES_TELEPHONE,f
e30a9d53-b211-4337-8c88-b404f047e9f3,Shopping,Walmart,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
a9d8b829-fc75-43d1-b637-8f70523ef7d6,Bar,BJ’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
30f576f7-1f38-4d7d-b63f-11b04236e31a,Food,Chipotle,22,FOOD_AND_DRINK_FAST_FOOD,f
9bb92e98-d6f5-4150-8a59-f94ab01681b5,Groceries,Ralphs,52,FOOD_AND_DRINK_GROCERIES,f
7f0d6142-1d3f-4ff0-8cac-b43270bb8a9d,Food,Five Guys,22,FOOD_AND_DRINK_FAST_FOOD,f
2a93d542-f6e6-44ce-8725-296d30fd32ef,Restaurant,Cheesecake Factory,20,FOOD_AND_DRINK_RESTAURANT,f
08e6eea5-a31a-4d22-8571-696200413131,Gas,Chevron,57,TRANSPORTATION_GAS,f
53261929-d5ed-4440-9d03-6173bbbf155c,Credit Card Payment,Credit Card AutoPay,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,f
77e8cb48-0d1f-4546-87a0-8cfa985c63bb,Shopping,Best Buy,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
2b845335-2ab9-42e7-8982-2a8b0817f2cf,Gas,Arco,57,TRANSPORTATION_GAS,f
ba74d533-6162-498d-91ea-bf1dad38c559,Gas,Chevron,57,TRANSPORTATION_GAS,f
92f8d7a3-981f-445e-b470-171ee8fabaf6,Groceries,Trader Joe’s,52,FOOD_AND_DRINK_GROCERIES,f
8b04f07d-6890-4c96-b7cd-3eb7f4403196,Shopping,Target,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
4f240fb9-2e47-4d2c-894f-409b9a080d1a,Food,Panera,22,FOOD_AND_DRINK_FAST_FOOD,f
3f4bdd95-bdaf-429e-8061-b0c534038d79,Bar,BJ’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
82822181-a6d7-42a3-a6a3-e9fbbae66a57,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
4e746aa4-fe19-4e32-823f-d8a9e4cffc60,Coffee,Dunkin Donuts,24,FOOD_AND_DRINK_COFFEE,f
d9d63584-5e43-48e2-9034-291ec25d4aee,Groceries,Safeway,52,FOOD_AND_DRINK_GROCERIES,f
dff6d3e7-481d-4068-a434-9f00914e53e0,Vehicle Insurance,GEICO,55,GENERAL_SERVICES_INSURANCE,f
f450931a-0985-4450-b75f-581c35826c67,Netflix,Netflix,36,ENTERTAINMENT_TV_AND_MOVIES,f
add7da78-d1c0-4cbd-aa8b-ec970c177c6d,Coffee,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
35cd3634-db62-40ff-a638-7a01c52f2fad,Gas,Shell,57,TRANSPORTATION_GAS,f
7f3ff325-f498-4dcd-bca8-69978b364be2,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
49b5656e-16ea-405e-8b26-e46190ec51d1,Hulu,Hulu,36,ENTERTAINMENT_TV_AND_MOVIES,f
497bddd2-d905-489a-a4e7-70fc9840f805,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
2becf756-3dfd-4c11-8511-349382486cf8,Grocery (Credit Card),Ralphs,52,FOOD_AND_DRINK_GROCERIES,f
920af536-3af8-4a57-a5a4-59720def1791,Shopping,Walmart,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
4e41fb54-04f1-47ac-99f2-1d9be63b1c25,Coffee,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
ae62d272-939c-4c49-9c78-b3a2409dddb8,Mobile Bill,AT&T,64,RENT_AND_UTILITIES_TELEPHONE,f
7bce9fb9-0ae3-4c9f-b8ea-a10108d5532a,Bar,Buffalo Wild Wings,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
2bba78dc-75cf-402c-a60b-580961fd84c3,Gas,Shell,57,TRANSPORTATION_GAS,f
ee38cf84-c293-40f5-b11f-405d0030ffd1,Amazon Prime,Amazon Prime,36,ENTERTAINMENT_TV_AND_MOVIES,f
178e6938-6931-48b2-bc98-b3523f92315d,Coffee,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
932832fd-e920-4c58-a0be-79b80130a8d0,Shopping,Walmart,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
63634411-00c1-4667-bda2-751416a3c520,Groceries,Safeway,52,FOOD_AND_DRINK_GROCERIES,f
f88f7ffb-83c2-475e-86d2-37525db1f1c3,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
ef515f09-3f2e-469e-82f9-8a775a3b7723,Health Insurance,UnitedHealth,55,GENERAL_SERVICES_INSURANCE,f
05feb070-ecc3-4e6b-9d19-94c354ea36c0,Groceries,Vons,52,FOOD_AND_DRINK_GROCERIES,f
4e352a85-8bef-4e4a-bb1c-01f5d0aeffef,Food,Subway,22,FOOD_AND_DRINK_FAST_FOOD,f
42e0f408-49cf-45e1-8020-248f1bc6e49a,Bar,Applebee’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
0ee64481-6882-4432-82dc-fc2df53dd7b6,Grocery (Credit Card),Vons,52,FOOD_AND_DRINK_GROCERIES,f
7ea532ed-9d81-4883-b82a-f837fa9b3933,Food,Subway,22,FOOD_AND_DRINK_FAST_FOOD,f
199de263-3d05-4bb6-828b-bf0a53a5557a,WiFi Bill,Comcast,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,f
574697df-625c-4c44-84dd-26756632ed1f,Shopping,Best Buy,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
410d7cc3-9764-4629-8efb-ba672efba4c7,Food,Chipotle,22,FOOD_AND_DRINK_FAST_FOOD,f
f09dd14d-cda1-4d6c-a7f3-a4c3062a0e01,Coffee,Dunkin Donuts,24,FOOD_AND_DRINK_COFFEE,f
edd18f74-4f24-4d5c-83a3-f76a83ce072e,Bar,BJ’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
ba81e166-b888-4482-a0e4-f1e055d3ed57,Zelle Transfer Out,Venmo,31,TRANSFER_OUT_ACCOUNT_TRANSFER,f
a3929177-e6ae-45b6-809a-1718ab87c321,House Rent & Utilities,Property Mgmt,34,RENT_AND_UTILITIES_RENT,f
6350418b-ba58-40be-afbe-d0eb2ffa7f5f,Grocery (Credit Card),Safeway,52,FOOD_AND_DRINK_GROCERIES,f
ca68fee6-bbb0-4c62-bc20-cc2513c3c6b7,Grocery (Credit Card),Trader Joe’s,52,FOOD_AND_DRINK_GROCERIES,f
31c13d2f-a67a-49ff-82aa-405189243ce8,Food,Five Guys,22,FOOD_AND_DRINK_FAST_FOOD,f
119b6030-41d0-41b2-a91e-132679f6d81e,Credit Card Payment,Credit Card AutoPay,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,f
6a3d9086-a765-45aa-a3f0-39def1be60af,Groceries,Trader Joe’s,52,FOOD_AND_DRINK_GROCERIES,f
a11b273c-30d8-4c70-bce5-e5b667d86d8d,Gas,Arco,57,TRANSPORTATION_GAS,f
a95228b2-0723-4fcc-b128-92a63a59a468,Shopping,Best Buy,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
4cd4aafa-c797-4a72-a964-64e886ac7bc4,Bar,Applebee’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
676054bd-4b5c-45fb-84a5-f1843d8a50c4,Groceries,Vons,52,FOOD_AND_DRINK_GROCERIES,f
fda716cf-8861-4efc-bae5-6cab37c7e84a,Restaurant,PF Chang’s,20,FOOD_AND_DRINK_RESTAURANT,f
647da179-26da-419c-8a0d-972481a967f4,Gas,Arco,57,TRANSPORTATION_GAS,f
85159468-0d28-419a-b7d2-aafcbded8dea,Gas,Chevron,57,TRANSPORTATION_GAS,f
ac6a50aa-9ce8-4cdd-90d5-d558d651b9e6,Netflix,Netflix,36,ENTERTAINMENT_TV_AND_MOVIES,f
a8fd0eb1-0048-4542-b1fe-361e19954e23,Hotels,Marriott,92,TRAVEL_LODGING,f
31694431-d8c1-4453-aa42-4bc1d704e36a,Restaurant,Cheesecake Factory,20,FOOD_AND_DRINK_RESTAURANT,f
10bafc9e-b165-4b4a-b430-415d1eb96482,Flight Tickets,United Airlines,56,TRAVEL_FLIGHTS,f
cca62e5b-0271-41c9-aff9-437b99336bf5,Hulu,Hulu,36,ENTERTAINMENT_TV_AND_MOVIES,f
94d1baad-2e24-4f66-9fec-bd9e73909d5c,Zelle Transfer Out,Venmo,31,TRANSFER_OUT_ACCOUNT_TRANSFER,f
fcc9c486-372e-4a1c-ba56-91d2c3a84dd8,Bar,Applebee’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
fca57c0e-0ba2-47b2-b052-fbc908faf7b1,House Rent & Utilities,Apartment Rent,34,RENT_AND_UTILITIES_RENT,f
63d12d7a-3288-44e9-b6c8-18e5cb9d4289,WiFi Bill,Comcast,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,f
2eb3fcc9-2860-497b-b96c-6d25afa6459e,Food,Chipotle,22,FOOD_AND_DRINK_FAST_FOOD,f
ed1a4474-2fe4-48cc-acde-8bf5f1000dcc,Vehicle Maintenance,Midas,53,HOME_IMPROVEMENT_REPAIR_AND_MAINTENANCE,f
26cd0863-a18e-4521-a409-56322f60f1d2,Grocery (Credit Card),Ralphs,52,FOOD_AND_DRINK_GROCERIES,f
1309c558-101c-480f-83cc-99d2d8cb0588,Shopping,Walmart,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
6cd9af15-3fc7-4ea4-a664-176c66c5d18c,Health Insurance,Anthem,55,GENERAL_SERVICES_INSURANCE,f
afbcf18b-3679-4e75-bbc7-af5a85a8d65c,Mobile Bill,Verizon,64,RENT_AND_UTILITIES_TELEPHONE,f
74ce14ad-e10e-483c-9336-a9e9878c6b0f,Bar,Applebee’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
6bf3294d-244a-4b63-b78d-6ad5b003b848,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
a9a10a78-bf54-4a16-b8a1-16caa30a305b,Cloth Shopping,Macy’s,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
49b1744b-eb36-47f0-996f-f61231dae679,Gas,Chevron,57,TRANSPORTATION_GAS,f
3a378ba7-2fc9-411d-857a-0cc45c24e711,Coffee,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
9721ae80-da1b-47d1-bf79-8820991527ec,Amazon Prime,Amazon Prime,36,ENTERTAINMENT_TV_AND_MOVIES,f
3c95538d-1270-4240-bca3-0cad2dfcadaa,Groceries,Safeway,52,FOOD_AND_DRINK_GROCERIES,f
affda376-e215-4938-a26f-ae5b7dd0b569,Vehicle Insurance,Progressive,55,GENERAL_SERVICES_INSURANCE,f
3914d9e8-eb40-4619-b101-4479c197acd0,Shopping,Target,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
2053bbe2-1a4b-4512-a207-328719ec73c3,Travel & Vacation,Expedia,65,TRAVEL_OTHER_TRAVEL,f
b1a7fdd9-0bf7-4a55-8f6d-d1485de89a3f,Grocery (Credit Card),Vons,52,FOOD_AND_DRINK_GROCERIES,f
5cdd7bf0-b1c4-493d-a614-939263e41f03,Grocery (Credit Card),Trader Joe’s,52,FOOD_AND_DRINK_GROCERIES,f
04c82225-9ee5-42c0-9391-f62b72932dda,Bar,Buffalo Wild Wings,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
1cfdfe34-fc5f-4ebc-93a2-7ead05c2fe59,Coffee,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
8bbaee4c-f41d-4521-abbb-b36ba4fde537,Shopping,Target,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,f
3ff2b6d0-87d3-4b9a-a489-f4891299e5e3,Gas,76,57,TRANSPORTATION_GAS,f
3af7606e-558c-4d0a-a96e-5e4291210b46,Bar,Applebee’s,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,f
f53008ca-a8b4-4d5c-b017-f0158e0aa502,Coffee,Dunkin Donuts,24,FOOD_AND_DRINK_COFFEE,f
53b69f53-899c-4656-8856-37143ae2aa78,Restaurant,Olive Garden,20,FOOD_AND_DRINK_RESTAURANT,f
75f4d33f-323a-4e13-81f5-4781471c9d50,Home & Furnishings,Home Depot,54,HOME_IMPROVEMENT_FURNITURE,f
d520f655-4fcd-433e-9412-cba0cbf5bd07,Food,Five Guys,22,FOOD_AND_DRINK_FAST_FOOD,f
64676ba4-4bb1-4136-a755-e44096083cc1,Restaurant,PF Chang’s,20,FOOD_AND_DRINK_RESTAURANT,f
472365ce-4619-42e0-a0a2-2c00e1e4f9bc,Groceries,Vons,52,FOOD_AND_DRINK_GROCERIES,f
