id,name,merchant_name,amount,transactionDate,category_id,category_text,cat_name,is_income
cd68d075-3251-48e0-bfb5-2f35b61f345c,Shopping,Target,10.88,2024-05-25 14:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
39ba1f40-de2e-4c3b-a57d-b1e497a99cb5,Food,Chipotle,2.23,2024-05-27 18:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
d5f80e72-fecc-4096-be53-32ce9e63729b,Restaurant,PF Chang’s,3.91,2024-05-28 11:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
5f8cfc91-c791-4240-8922-51ebe8da73a5,Groceries,Safeway,12.84,2024-05-29 12:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
482464ac-127b-424c-b12b-cd44e41b5c37,Groceries,Safeway,12.56,2024-05-29 17:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
48766a32-e94c-4d7f-ade4-07938875cadc,Coffee,Dunkin Donuts,1.26,2024-05-29 20:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
463bbb5f-4449-48b9-8c5d-89c6d4e9ef8e,Home & Furnishings,Home Depot,42,2024-05-29 21:00:00-07,54,HOME_IMPROVEMENT_FURNITURE,HOME_IMPROVEMENT,f
e7055473-90ad-418d-9c12-6baa34a98484,Restaurant,Cheesecake Factory,6.56,2024-05-30 16:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
5c18e8a3-9de3-49de-ab61-ef6a8ab6503b,Gas,Shell,9.07,2024-05-31 20:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
654dab52-d1c0-4738-9dc3-e4b5c598980e,Credit Card Payment,Credit Card AutoPay,31.68,2024-06-01 03:00:00-07,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS,f
3549d5f9-5621-4281-9d75-5701b149601c,Gas,Chevron,8.93,2024-06-02 18:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
baf1722e-b3bd-41ef-a900-5244afd38e24,Food,Panera,2.65,2024-06-02 22:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
5f24b1c1-f79b-4861-acfb-2b1b06acb2dd,Bar,BJ’s,4.47,2024-06-03 19:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
cb6d84a2-e7c0-47c2-89ae-4ad9d9a4592f,Restaurant,Olive Garden,6.7,2024-06-09 11:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
24adbb90-1f61-406f-90c0-71bd946a8ff7,Bar,BJ’s,2.65,2024-06-12 19:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
53a392aa-dc1d-49d6-9d1d-0a5fdaa80261,Bar,Buffalo Wild Wings,4.74,2024-06-16 18:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
aa6cf7f5-4fd7-48d6-b380-c90ab8bbbb7f,Shopping,Walmart,8.09,2024-06-20 18:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
18e6c5a6-0867-4b87-bbb8-ae5c22d6e168,Grocery (Credit Card),Trader Joe’s,19.49,2024-06-02 12:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
39a0db61-91ed-4bc7-8f9f-fcea8e6c7976,House Rent & Utilities,Apartment Rent,769.29,2024-06-02 16:00:00-07,34,RENT_AND_UTILITIES_RENT,RENT_AND_UTILITIES,f
4091bccd-ee6e-4d51-ada6-14477835dad2,Coffee,Starbucks,3.59,2024-06-02 18:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
69fe42bc-b355-4b70-9c04-41b277f3d3a1,Health Insurance,UnitedHealth,61.54,2024-06-03 15:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
796e3ef5-1532-4f9a-8235-6e3c4d050721,Vehicle Insurance,Progressive,97.44,2024-06-04 12:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
95b3e8ea-0a42-46de-b1a3-a34fe9568ab2,Groceries,Safeway,43.08,2024-06-05 15:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
59c859b0-8a96-4518-bd8e-29e7edbdb8fe,Bar,Applebee’s,15.9,2024-06-06 19:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
c84a958f-6fb0-4176-b206-7e172214d7fe,Mobile Bill,Verizon,27.88,2024-06-07 22:00:00-07,64,RENT_AND_UTILITIES_TELEPHONE,RENT_AND_UTILITIES,f
9b950a12-3001-4507-aec4-605b23834a16,Hulu,Hulu,7.69,2024-06-08 12:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
4a5d0d89-621b-40b4-8bd9-063dcd0265e3,Restaurant,PF Chang’s,14.36,2024-06-09 19:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
8508e3ef-ad66-4370-ab97-3ccca7cc887b,Grocery (Credit Card),Ralphs,26.67,2024-06-09 21:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
d22bc52b-53ff-4f00-9d29-351ed51855a6,Restaurant,Cheesecake Factory,17.44,2024-06-12 13:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
ca229233-e2be-49ef-bbac-92375cb23591,Groceries,Trader Joe’s,43.59,2024-06-13 17:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
7ff747a1-bfa3-472b-b80c-688af173c6b4,Coffee,Dunkin Donuts,2.56,2024-06-15 17:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
cd6238c6-5529-41ad-a2f9-ece2d81f19df,Zelle Transfer Out,Venmo,91.29,2024-06-16 14:00:00-07,31,TRANSFER_OUT_ACCOUNT_TRANSFER,TRANSFER_OUT,f
50ed55e2-f6e3-43c4-b93a-023d6d718038,Food,Five Guys,7.18,2024-06-16 18:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
32e25c37-834d-4cb7-a638-dbaaa5fe0715,Amazon Prime,Amazon Prime,7.69,2024-06-17 11:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
953619f2-2609-4207-878a-d20dda7fbdc5,Netflix,Netflix,8.2,2024-06-19 16:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
5ddd4ad1-9f71-46f9-a25f-25d35a020271,Bar,BJ’s,14.36,2024-06-20 20:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
76c1d6c6-1c17-421c-bc20-ce77c1068884,Gas,76,36.41,2024-06-21 11:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
23228d7d-6347-42ff-b060-09489271e29b,Gas,Shell,36.93,2024-06-21 17:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
6d1af26a-cd52-4e29-bf58-664d47beeb44,Food,Chipotle,4.62,2024-06-21 22:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
b676e9b1-1727-493b-9546-38467c5c98e7,Groceries,Ralphs,21.54,2024-06-23 17:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
b78617ed-4e49-44c2-a9ca-07546dcb5aa0,Coffee,Starbucks,3.08,2024-06-23 19:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
47c0e019-9832-4e23-bb66-9d5b15b68d8a,Grocery (Credit Card),Vons,25.13,2024-06-24 20:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
936ebfa1-32fa-4a93-9730-0be2972cbf5a,Shopping,Target,48.21,2024-06-25 16:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
04d95b09-759e-4072-a933-50368cb23df5,Shopping,Best Buy,30.26,2024-06-27 15:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
f8ebe90b-b8cc-4871-9aec-800b5ea71737,Bar,Applebee’s,14.36,2024-06-28 20:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
18c908a3-1c31-4dc6-a628-ad2ef9a00b98,WiFi Bill,Spectrum,31.56,2024-06-29 15:00:00-07,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,RENT_AND_UTILITIES,f
315b3723-898e-49db-be7a-226b5e8e4301,Grocery (Credit Card),Trader Joe’s,24.1,2024-06-29 16:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
ff29e1d2-6c51-4b8f-b793-ccad6d306c36,Shopping,Walmart,34.36,2024-06-29 18:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
8b18e147-a99c-4ace-8b90-c29d5d3f3af7,Food,Five Guys,8.72,2024-06-29 20:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
ba6530c9-1839-4a14-bdb3-90559c902d4b,Credit Card Payment,Credit Card AutoPay,95.39,2024-07-01 03:00:00-07,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS,f
c57bdb34-0217-4ba5-9a9d-26a7fbb96333,Gas,Chevron,21.03,2024-07-03 13:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
3de1adad-d317-43d3-ae1c-c6d3243a6e9f,Shopping,Best Buy,35.39,2024-07-05 18:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
493f6beb-c29c-4a1f-afba-8ca2af2645cc,Gas,76,36.93,2024-07-07 13:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
279d4c9c-3408-4b66-829a-29c5e25d9041,Groceries,Ralphs,29.23,2024-07-08 16:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
55d0058c-0a95-40c8-87ea-4aebc69cc891,Food,Five Guys,6.67,2024-07-10 15:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
49f6b142-8af1-45fd-b3de-2b5b999eefb6,Restaurant,PF Chang’s,12.31,2024-07-10 20:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
2132a10f-4087-4931-968a-db0f75723fe2,Bar,BJ’s,20,2024-07-11 18:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
61658262-d0d3-4e79-aecd-dd20bceaf132,Restaurant,PF Chang’s,18.98,2024-07-13 19:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
a37e1574-d023-40bc-89e9-743645176139,Coffee,Dunkin Donuts,2.56,2024-07-13 22:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
d40083c1-ebb3-433f-82aa-635f4a3aa898,Mobile Bill,AT&T,22.37,2024-07-03 22:00:00-07,64,RENT_AND_UTILITIES_TELEPHONE,RENT_AND_UTILITIES,f
1e336cb8-b9d6-43a8-a8bd-8ef651c3d96f,Amazon Prime,Amazon Prime,6.52,2024-07-08 13:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
408eb2d8-d724-42ab-b845-d8856d157d0d,Hulu,Hulu,6.52,2024-07-09 16:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
f44e661f-ee19-42b6-80ea-8876479487a3,Grocery (Credit Card),Ralphs,16.97,2024-07-09 22:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
6f02ed46-14ee-44b6-bd78-77f21bea1ecb,Netflix,Netflix,6.96,2024-07-12 11:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
a4f3fffa-f304-49a6-bdaf-0485f97ecc5c,Gas,Arco,25.67,2024-07-13 13:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
a9454b54-19eb-4030-9074-a5316fe8a2cb,Zelle Transfer Out,Venmo,42.64,2024-07-14 14:00:00-07,31,TRANSFER_OUT_ACCOUNT_TRANSFER,TRANSFER_OUT,f
e70389cc-5396-4b5d-95bc-a90623207ba3,WiFi Bill,Spectrum,29.55,2024-07-14 15:00:00-07,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,RENT_AND_UTILITIES,f
e7ba9685-7b45-447b-bd03-4b116b27319e,Bar,Buffalo Wild Wings,14.79,2024-07-14 16:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
3be67f05-5213-4310-86ba-cbd486b2513b,Food,Panera,9.57,2024-07-14 18:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
3c387f1f-96dd-4f6b-81a3-1da25115273e,Gas,Chevron,19.15,2024-07-14 19:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
8d27a205-7561-4d8f-a17a-fa34d4d93fdb,Health Insurance,UnitedHealth,52.21,2024-07-18 16:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
7642956f-1be0-4206-b831-527570bec586,Coffee,Dunkin Donuts,3.05,2024-07-18 21:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
854551ad-2331-4ad2-9f7a-b7c2941b1abb,Vehicle Insurance,Progressive,82.67,2024-07-19 16:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
ab2039c8-c166-4ac3-93b5-af07d7d7d601,Bar,Applebee’s,13.49,2024-07-20 16:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
d3bb8faf-f32a-417c-a28a-fcb69d325bee,Coffee,Starbucks,2.61,2024-07-20 18:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
669765c4-359d-40ca-ad7a-6c0062fdfeba,Shopping,Target,40.9,2024-07-21 13:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
9d96d77c-f09c-4640-a83b-e5f6639199d0,House Rent & Utilities,Apartment Rent,652.68,2024-07-21 21:00:00-07,34,RENT_AND_UTILITIES_RENT,RENT_AND_UTILITIES,f
a806bd7b-e763-4bdc-ac98-71ba68a1ce8a,Groceries,Trader Joe’s,24.8,2024-07-22 13:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
95d3722d-ef44-42b4-b3dc-806d479c9839,Coffee,Dunkin Donuts,3.48,2024-07-22 14:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
a30c083e-51c0-4433-b091-3b2d2b7a8589,Bar,Buffalo Wild Wings,13.92,2024-07-22 21:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
220b2fb6-a120-4ac0-949a-581d0fbc5ace,Gas,Chevron,31.76,2024-07-23 17:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
becc5b26-290e-478a-853f-38039f85e56f,Restaurant,PF Chang’s,18.71,2024-07-24 12:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
e62f9930-7ccc-4e9e-9bc3-20024b064811,Food,Panera,4.35,2024-07-24 18:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
5b3c9356-a162-48ac-860c-e92ddf9fdd2f,Groceries,Vons,37.42,2024-07-24 21:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
75065026-951d-4259-a5b1-acaff6681ac3,Grocery (Credit Card),Vons,15.23,2024-07-25 16:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
ca1f94c2-8837-49f8-940c-e663f37af4c4,Groceries,Ralphs,34.81,2024-07-25 20:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
8dfc0c0b-69a0-4c4a-9f1c-d079bd51c39f,Food,Panera,9.14,2024-07-26 18:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
081e703e-7a62-40ef-a68c-bf1891179935,Food,Subway,10.44,2024-07-27 17:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
32d75b55-ec85-4b0b-9ce3-1ec72b11d912,Shopping,Best Buy,26.98,2024-07-27 19:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
2360297a-a537-4b34-bca8-e71fd5aefd14,Grocery (Credit Card),Vons,4.79,2024-07-28 15:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
40b5b990-b797-4dfa-a75f-a7135f0b8d0c,Restaurant,PF Chang’s,9.14,2024-07-28 18:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
47cc5f1c-2337-41ba-8dec-1857b80f3123,Restaurant,PF Chang’s,20.89,2024-07-30 15:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
6e4c92a6-f32a-4a94-9887-7d54dbc05c9f,Shopping,Best Buy,38.29,2024-07-31 13:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
d8c4af84-2ff2-41ac-bcc9-07c8f783cdf9,Coffee,Dunkin Donuts,3.92,2024-07-31 17:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
cd0c13f6-88d3-4257-a5bf-c32427fb728e,Credit Card Payment,Credit Card AutoPay,36.99,2024-08-01 03:00:00-07,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS,f
e62b7b9f-93a1-4109-bc07-a9e1d0cb61b4,Groceries,Safeway,33.5,2024-08-02 13:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
757b7a82-014d-4c2a-8c3c-0904c57cc828,Bar,Applebee’s,16.97,2024-08-02 16:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
0963b732-7dd7-4bb3-ba00-05b167a47085,Restaurant,Cheesecake Factory,13.05,2024-08-02 21:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
7f81f315-5209-4f54-934c-ea3145913054,Gas,Shell,23.93,2024-08-09 15:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
505d3c94-fe09-4bfe-8329-39498acfa79c,Shopping,Best Buy,29.15,2024-08-20 14:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
464068e1-8428-4c06-b83a-5c7b256d60bb,Grocery (Credit Card),Safeway,26.13,2024-08-01 17:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
90da045b-92d9-4764-8276-0a0676d8c706,Vehicle Maintenance,Midas,93.53,2024-08-02 22:00:00-07,53,HOME_IMPROVEMENT_REPAIR_AND_MAINTENANCE,HOME_IMPROVEMENT,f
bf936557-b689-4c7b-ae10-ad0466a571f4,Gas,Chevron,35.76,2024-08-03 17:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
91ae6418-a0a1-4359-a5f1-ae4906fb8d11,House Rent & Utilities,Property Mgmt,1031.55,2024-08-03 19:00:00-07,34,RENT_AND_UTILITIES_RENT,RENT_AND_UTILITIES,f
f92a261d-00a0-45eb-8e2a-1dd48fdeff9c,Food,Chipotle,8.94,2024-08-03 19:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
be3e71ce-f4cb-4150-8371-f2beaf68063d,Hotels,Hilton,332.85,2024-08-05 15:00:00-07,92,TRAVEL_LODGING,TRAVEL,f
9c615b7b-328c-4ee4-834e-7ba258c8f763,Home & Furnishings,IKEA,231.07,2024-08-07 11:00:00-07,54,HOME_IMPROVEMENT_FURNITURE,HOME_IMPROVEMENT,f
7a870a6a-b690-4651-998c-0c9b82e8df7f,Grocery (Credit Card),Trader Joe’s,12.38,2024-08-07 12:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
64003dcf-fd66-498e-801c-f6ab4b74f755,Health Insurance,UnitedHealth,82.52,2024-08-07 20:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
3a727d02-4727-411f-859b-340e797aee0c,Amazon Prime,Amazon Prime,10.31,2024-08-07 20:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
7afc221a-228d-4d20-840e-b1ccab40151c,Grocery (Credit Card),Vons,11,2024-08-10 11:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
4d509ff5-5c45-48b3-936d-49435ab23798,Travel & Vacation,TripAdvisor,355.54,2024-08-10 14:00:00-07,65,TRAVEL_OTHER_TRAVEL,TRAVEL,f
b28a0b61-9599-4d66-ab96-a570fab19b73,Shopping,Target,28.88,2024-08-11 14:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
191cbb7b-f4f3-4d9f-88cb-75180a07bd9c,Zelle Transfer Out,Venmo,125.16,2024-08-12 14:00:00-07,31,TRANSFER_OUT_ACCOUNT_TRANSFER,TRANSFER_OUT,f
7a60cdc2-550d-4823-b8d8-fe81e72a8c45,Hulu,Hulu,10.31,2024-08-13 20:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
8f0daa37-3256-46a5-bed2-2b019783b328,Restaurant,Cheesecake Factory,15.13,2024-08-13 21:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
15141ca9-fa54-4716-bcad-2aab08ec8d7f,Restaurant,Olive Garden,28.2,2024-08-14 19:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
c2f264f7-93a1-4a0a-ad46-bbdab33b7536,Coffee,Dunkin Donuts,5.5,2024-08-16 19:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
3776c218-b41e-4b41-acc5-48cb6dd15e45,Groceries,Trader Joe’s,33.7,2024-08-17 21:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
a19c750d-30a5-4b3b-a90f-80d0946005d7,Food,Five Guys,11,2024-08-18 18:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
8cc76acd-e05d-4170-95f0-023333643a23,Cloth Shopping,Macy’s,60.52,2024-08-18 19:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
875c4f9d-66e2-43c5-b178-bb8cf23eb70f,WiFi Bill,Comcast,41.19,2024-08-18 20:00:00-07,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,RENT_AND_UTILITIES,f
f1bb6342-d13a-4c04-b8e5-d9131b5fd629,Food,Subway,16.5,2024-08-20 12:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
22ba8a81-463c-4486-a4d6-6a1e302b7982,Mobile Bill,AT&T,46.52,2024-08-20 17:00:00-07,64,RENT_AND_UTILITIES_TELEPHONE,RENT_AND_UTILITIES,f
32b52861-2275-416a-ad22-6451437a3174,Vehicle Insurance,GEICO,130.66,2024-08-24 11:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
a0a37145-5cc7-45b1-9b00-eb33c06487c3,Grocery (Credit Card),Trader Joe’s,19.94,2024-08-24 15:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
f68f4264-1c9d-45a6-94da-bcae9101e5cd,Flight Tickets,United Airlines,284.02,2024-08-26 11:00:00-07,56,TRAVEL_FLIGHTS,TRAVEL,f
9ba0125c-09e6-44fc-a6c9-e23846d6d250,Grocery (Credit Card),Safeway,11.69,2024-08-26 17:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
bc304c8a-9a73-4110-a7a7-adbfdca0f745,Netflix,Netflix,11,2024-08-26 20:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
eea1d20c-1f4e-4c9f-9bd3-ef61942bd481,Shopping,Target,65.33,2024-08-26 22:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
b4b56e23-021e-4b6b-8068-ccb43fef6bf5,Gas,Arco,27.51,2024-08-27 21:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
f23c2827-7f50-40d9-b007-7a99f957d1d1,Shopping,Target,35.76,2024-08-28 12:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
45cad26a-1ea1-44a5-bdd3-399e786f0d54,Gas,Shell,37.14,2024-08-28 12:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
f671234a-1459-46c4-9d96-750057f71684,Groceries,Trader Joe’s,45.39,2024-08-29 14:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
e87fbc39-948c-4b5b-b3bf-a23a91865f56,Bar,Buffalo Wild Wings,25.44,2024-08-30 12:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
691e3d1c-3ccc-4b86-a227-c385bb78402b,Bar,Applebee’s,22.01,2024-08-30 12:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
b88e5cfe-86f0-4607-99b3-f054189f6e8f,Coffee,Dunkin Donuts,3.44,2024-08-31 17:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
47d835b3-5a7c-481c-97eb-73c14d0ec6ad,Credit Card Payment,Credit Card AutoPay,81.15,2024-09-01 03:00:00-07,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS,f
dc43979d-fdf5-4ac3-8441-58a68a1fa1ee,Coffee,Dunkin Donuts,3.44,2024-09-02 19:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
c01b86a1-451a-4772-9447-ae5879a3b135,Groceries,Vons,30.26,2024-09-03 21:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
c4e56af8-51dc-4f4e-a009-549a1a3e92a2,Bar,BJ’s,20.63,2024-09-04 19:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
4cd0b442-93c8-4e02-ab87-6b6ca136256c,Restaurant,Olive Garden,16.5,2024-09-07 11:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
